http://52.168.34.57/ddrive1116/Production/current_image_data_path/11491039124317-Aamii-Women-Kurtas-8551491039124098-1.jpg;;;straight;placement-print;calf_length;regular-sleeves;round neck;Straight;three-fourth-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11517311591539-NA-5161517311591415-1.jpg;;;flared;placement-print;calf_length;regular-sleeves;round neck;Straight;three-fourth-sleeves;no_slit;Embellished;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519721561490-na-401519721561301-1.jpg;;;high-low;placement-print;calf_length;no-sleeves;boat neck;A_Line;sleeveless;no_slit;Striped;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11512800679766-NA-6521512800679544-1.jpg;;;flared;all-over-print;ankle_length;roll-up-sleeves;round neck;Straight;short-sleeves;multiple_slits;Floral;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11517381954044-Sera-Womens-Ethnic-Wear--Solid-Straight-Kurta-6911517381953816-1.jpg;;;straight;placement-print;calf_length;roll-up-sleeves;mandarin collar;Straight;three-fourth-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11518769873002-Bhama-Couture-Women-Blue-Printed-Anarkali-Kurta-8901518769872809-1.jpg;;;flared;all-over-print;calf_length;regular-sleeves;boat neck;Anarkali;three-fourth-sleeves;no_slit;Ethnic Motifs;Tiered
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519382830894-Anahi-Women-Teal-Solid-A-Line-Kurta-9821519382830747-1.jpg;;;flared;all-over-print;calf_length;roll-up-sleeves;mandarin collar;A_Line;three-fourth-sleeves;front_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11517311628593-na-5581517311628437-1.jpg;;;straight;placement-print;calf_length;regular-sleeves;mandarin collar;Straight;three-fourth-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519107320933-Anouk-Women-Blue--Off-White-Checked-A-Line-Kurta-7391519107320818-1.jpg;;;straight;all-over-print;calf_length;regular-sleeves;round neck;A_Line;short-sleeves;no_slit;Checked;Layered
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11517809961521-na-5721517809961311-1.jpg;;;flared;placement-print;calf_length;no-sleeves;round neck;Anarkali;sleeveless;no_slit;Ethnic Motifs;Empire
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11493191802366-Nayo-Women-Kurtas-6941493191802267-1.jpg;;;flared;placement-print;calf_length;regular-sleeves;round neck;A_Line;three-fourth-sleeves;front_slit;Ethnic Motifs;Layered
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11463486430514-Anouk-Navy--Pink-Crepe-Leheriya-Print-A-Line-Kurta-4681463486430317-1.jpg;;;high-low;all-over-print;knee_length;regular-sleeves;mandarin collar;Straight;three-fourth-sleeves;no_slit;Abstract;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11515753953481-Anouk-Women-Charcoal-Printed-A-Line-Kurta-5651515753953373-1.jpg;;;straight;all-over-print;calf_length;regular-sleeves;key hole neckline;A_Line;three-fourth-sleeves;multiple_slits;Ethnic Motifs;Empire
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11504767485401-Anaisa-Red-Rayon-Long-Kurta-2391504767485217-1.jpg;;;high-low;all-over-print;calf_length;regular-sleeves;mandarin collar;A_Line;three-fourth-sleeves;no_slit;Floral;Empire
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11511158335955-Libas-Women-Mustard-Printed-Straight-Kurta-1231511158335740-1.jpg;;;straight;all-over-print;calf_length;regular-sleeves;round neck;Straight;short-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519304963041-Libas-Women-Kurtas-1871519304962823-1.jpg;;;curved;placement-print;calf_length;regular-sleeves;round neck;Straight;three-fourth-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11462363361420-Tissu-Women-Kurtas-9621462363361187-1.jpg;;;straight;all-over-print;calf_length;regular-sleeves;round neck;Straight;long-sleeves;no_slit;Floral;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519283816465-na-8361519283816290-1.jpg;;;flared;placement-print;calf_length;regular-sleeves;boat neck;Straight;long-sleeves;no_slit;Striped;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519302904079-RARE-ROOTS-Women-Black-Kurti-491519302903835-1.jpg;;;high-low;placement-print;calf_length;regular-sleeves;round neck;A_Line;short-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11467276001306-Libas-Black--Cream-Coloured-Floral-Print-Anarkali-Kurta-7331467276001232-1.jpg;;;flared;placement-print;calf_length;regular-sleeves;square neck;Anarkali;three-fourth-sleeves;no_slit;Solid;Tiered
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11513251618744-na-481513251618549-1.jpg;;;flared;all-over-print;ankle_length;regular-sleeves;mandarin collar;Anarkali;three-fourth-sleeves;multiple_slits;Ethnic Motifs;Empire
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11512121949560-Varanga-Women-Grey--White-Printed-Straight-Kurta-9101512121949472-1.jpg;;;high-low;all-over-print;calf_length;roll-up-sleeves;mandarin collar;Straight;short-sleeves;no_slit;Striped;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11499752870999-Shubhavas-Red-Color-Jaipuri-Print-Anarkali-Kurta-with-tassels-6051499752870772-1.jpg;;;flared;all-over-print;calf_length;regular-sleeves;v-neck;Anarkali;three-fourth-sleeves;no_slit;Ethnic Motifs;Layered
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11496385768374-breya-Women-Kurtas-2281496385768166-1.jpg;;;flared;all-over-print;calf_length;cold-shoulder-sleeves;round neck;Straight;three-fourth-sleeves;multiple_slits;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11510822871107-na-8641510822870960-1.jpg;;;straight;all-over-print;knee_length;regular-sleeves;mandarin collar;Straight;three-fourth-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519818998588-Anouk-Women-Blue--White-Checked-A-Line-Kurta-2611519818998454-1.jpg;;;flared;all-over-print;calf_length;regular-sleeves;key hole neckline;A_Line;short-sleeves;no_slit;Checked;Empire
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11517295708868-na-5181517295708687-1.jpg;;;flared;all-over-print;calf_length;regular-sleeves;boat neck;A_Line;long-sleeves;front_slit;Ethnic Motifs;Empire
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11508399840143-Varanga-Maroon-Pure-Cotton-Embroidery-Kurta--VAR21142_REE18-2681508399839871-1.jpg;;;straight;placement-print;calf_length;regular-sleeves;boat neck;Straight;three-fourth-sleeves;multiple_slits;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11517832310047-Moda-Rapido-Women-Kurtas-3891517832309921-1.jpg;;;curved;all-over-print;calf_length;roll-up-sleeves;mandarin collar;Straight;three-fourth-sleeves;front_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11506500155187-Aaboli-Women-Kurtas-7091506500154995-1.jpg;;;straight;all-over-print;knee_length;regular-sleeves;v-neck;Straight;three-fourth-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11515060896910-W-Women-White--Fluorescent-Green-Printed-A-Line-Kurta-1971515060896783-1.jpg;;;straight;placement-print;calf_length;no-sleeves;key hole neckline;A_Line;sleeveless;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11511264180415-Nayo-Women-Red-Printed-A-Line-Kurta-9351511264180242-1.jpg;;;flared;placement-print;ankle_length;regular-sleeves;round neck;Anarkali;short-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11502858760964-RANGMANCH-BY-PANTALOONS-Women-Black-Printed-Straight-Kurta-8461502858760751-1.jpg;;;straight;placement-print;calf_length;regular-sleeves;round neck;Straight;three-fourth-sleeves;no_slit;Checked;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11474979089731-Nayo-Women-Kurtas-5871474979089515-1.jpg;;;straight;placement-print;knee_length;cap-sleeves;v-neck;A_Line;short-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11518426753631-Anouk-Women-Blue-Printed-A-Line-Kurta-8481518426753605-1.jpg;;;straight;all-over-print;calf_length;flared-sleeves;shirt collar;A_Line;short-sleeves;no_slit;Floral;Layered
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11513763718732-Angrakha-High--Low-Anarkali-With-Dori-Tassels-And-Full-Sleeves-2211513763718699-1.jpg;;;asymmetric;all-over-print;calf_length;regular-sleeves;v-neck;A_Line;long-sleeves;multiple_slits;Geometric;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11469166951775-Anouk-Turquoise-Blue-Georgette-Leheriya-Print-Kurta-2681469166951447-1.jpg;;;straight;all-over-print;knee_length;regular-sleeves;v-neck;Straight;three-fourth-sleeves;no_slit;Striped;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11500966203989-Biba-Women-Kurtas-7571500966203830-1.jpg;;;curved;all-over-print;knee_length;roll-up-sleeves;shirt collar;Straight;three-fourth-sleeves;multiple_slits;Quirky;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11486464799692-Alom-Women-Black-Printed-Straight-Kurta-1311486464799601-1.jpg;;;straight;placement-print;calf_length;regular-sleeves;boat neck;Straight;three-fourth-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519727325946-W-Women-Kurtas-9141519727325774-1.jpg;;;flared;placement-print;calf_length;regular-sleeves;round neck;Anarkali;long-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11490351783507-all-about-you-Women-Pink-Yoke-Design-A-Line-Kurta-6201490351782899-1.jpg;;;curved;placement-print;Short Length;cap-sleeves;cowl neck;Straight;short-sleeves;no_slit;Embellished;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11518774256322-NA-7321518774256180-1.jpg;;;flared;all-over-print;knee_length;regular-sleeves;round neck;Straight;three-fourth-sleeves;no_slit;Abstract;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11517982754867-VINTAGE-WINDS-8491517982754671-1.jpg;;;high-low;all-over-print;calf_length;regular-sleeves;mandarin collar;A_Line;three-fourth-sleeves;no_slit;Floral;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519297659378-IMARA-Women-Kurtas-2781519297659233-1.jpg;;;high-low;all-over-print;knee_length;roll-up-sleeves;shirt collar;Straight;three-fourth-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519299407776-RARE-ROOTS-Women-Red-Kurti-6091519299407553-1.jpg;;;flared;all-over-print;knee_length;regular-sleeves;mandarin collar;Straight;long-sleeves;no_slit;Floral;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11518427143693-Global-Desi-Grey--Grey-Printed-Tunic-5441518427143562-1.jpg;;;curved;all-over-print;Short Length;puff-sleeves;key hole neckline;Straight;short-sleeves;multiple_slits;Abstract;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519459463160-Karigari-Women-Navy-Blue-Printed-Straight-Kurta-41519459463032-1.jpg;;;straight;all-over-print;knee_length;no-sleeves;key hole neckline;Straight;sleeveless;no_slit;Floral;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11517982695699-INDIGO-3491517982695512-1.jpg;;;straight;all-over-print;knee_length;no-sleeves;round neck;Straight;sleeveless;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11518180843016-Varanga-Women-Blue-Solid-Straight-Kurta-291518180842762-1.jpg;;;straight;placement-print;calf_length;regular-sleeves;round neck;Straight;three-fourth-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11486966417774-Anouk-Women-White-Printed-Pathani-Kurta-7321486966417538-1.jpg;;;straight;all-over-print;knee_length;roll-up-sleeves;shirt collar;A_Line;short-sleeves;no_slit;Geometric;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11517893146562-Fabindia-Women-White-Embroidered-Straight-Kurta-3371517893146406-1.jpg;;;curved;placement-print;calf_length;regular-sleeves;v-neck;Straight;long-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11486622652607-IMARA-Women-Orange-Printed-Straight-Kurta-7711486622652303-1.jpg;;;straight;all-over-print;calf_length;roll-up-sleeves;v-neck;Straight;short-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11513326233636-MTex-Black-Crepe-Straight-Kurti-501513326233533-1.jpg;;;straight;placement-print;calf_length;regular-sleeves;mandarin collar;Straight;three-fourth-sleeves;no_slit;Chevron;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11510556286707-INDYA-Women-Grey-Printed-A-Line-Kurta-2391510556286565-1.jpg;;;flared;all-over-print;ankle_length;no-sleeves;boat neck;A_Line;sleeveless;no_slit;Floral;High Slit
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11515405866808-shree-women-maroon--cream-coloured-printed-A-line-kurta-4561515405866627-1.jpg;;;straight;all-over-print;ankle_length;regular-sleeves;round neck;A_Line;three-fourth-sleeves;no_slit;Floral;Layered
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11485846026295-aayusika-Women-Kurtas-6441485846025764-1.jpg;;;asymmetric;all-over-print;knee_length;regular-sleeves;square neck;A_Line;long-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11512636088828-La-Firangi-Women-Orange-Woven-Design-Pathani-Kurta-8931512636088565-1.jpg;;;curved;all-over-print;calf_length;cold-shoulder-sleeves;boat neck;Straight;three-fourth-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11517477352344-na-2801517477352118-1.jpg;;;straight;all-over-print;ankle_length;regular-sleeves;shirt collar;A_Line;three-fourth-sleeves;multiple_slits;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11514528871400-Chhabra-555-Black-Coloured-Printed--Cotton-Stiched-Kurti-8791514528871261-1.jpg;;;straight;placement-print;ankle_length;regular-sleeves;mandarin collar;Straight;three-fourth-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11502350324900-SAAR-by-Rajkumars-Women-Kurtas-3041502350324692-1.jpg;;;straight;all-over-print;calf_length;cap-sleeves;mandarin collar;Straight;short-sleeves;no_slit;Striped;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11512643020513-Jashn-Black-Graphic-High-Low-Kurti-581512643020385-1.jpg;;;straight;placement-print;Short Length;regular-sleeves;mandarin collar;Straight;three-fourth-sleeves;no_slit;Quirky;Tiered
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11515999866123-Moda-Rapido-Women-Blue-Printed-Straight-Kurta-6121515999866059-1.jpg;;;flared;all-over-print;calf_length;regular-sleeves;round neck;A_Line;three-fourth-sleeves;no_slit;Checked;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11483338305062-BIBA-Blue-Ajrakh-Print-Handloom-A-Line-Kurta-2521483338304671-1.jpg;;;asymmetric;all-over-print;knee_length;cap-sleeves;key hole neckline;A_Line;short-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11516619670053-NA-8411516619669948-1.jpg;;;flared;all-over-print;knee_length;cold-shoulder-sleeves;shirt collar;A_Line;three-fourth-sleeves;no_slit;Floral;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11518420305261-na-3661518420305061-1.jpg;;;straight;all-over-print;calf_length;roll-up-sleeves;mandarin collar;Straight;three-fourth-sleeves;front_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11468393764952-All-About-You-by-Deepika-Padukone-Peach-Coloured-Polyester-Embroidered-Pathani-Kurta-5371468393764746-1.jpg;;;high-low;placement-print;calf_length;roll-up-sleeves;mandarin collar;A_Line;three-fourth-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11516620927712-na-2981516620927547-1.jpg;;;asymmetric;placement-print;calf_length;flared-sleeves;v-neck;Straight;long-sleeves;no_slit;Floral;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11508827915562-Cold-shoulder-5641508827915383-1.jpg;;;flared;placement-print;knee_length;cold-shoulder-sleeves;mandarin collar;A_Line;short-sleeves;no_slit;Solid;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11511349848783-AURELIA-Women-Kurtas-2931511349848593-1.jpg;;;straight;placement-print;calf_length;regular-sleeves;round neck;Straight;three-fourth-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11518180835144-Varanga-Women-Off-White-Printed-A-Line-Kurta-7921518180834922-1.jpg;;;straight;placement-print;calf_length;roll-up-sleeves;mandarin collar;Straight;three-fourth-sleeves;no_slit;Ethnic Motifs;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11516601417583-Cottinfab-Printed-Kurta-with-front-Slit-4661516601417380-1.jpg;;;flared;all-over-print;calf_length;regular-sleeves;v-neck;Straight;three-fourth-sleeves;front_slit;Floral;Regular
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11519378325126-AKS-Women-Blue--White-Printed-Anarkali-Kurta-with-Ethnic-Jacket-4241519378324875-1.jpg;;;flared;all-over-print;ankle_length;regular-sleeves;round neck;Anarkali;three-fourth-sleeves;no_slit;Ethnic Motifs;Tiered
http://52.168.34.57/ddrive1116/Production/current_image_data_path/11510738626273-W-Women-Kurtas-2581510738626143-1.jpg;;;straight;placement-print;calf_length;regular-sleeves;round neck;Straight;three-fourth-sleeves;no_slit;Solid;Regular
